id,name,genre,keywords,overview,cast,feature,poster,backdrop,rating,year_aired
15871,Shark Week,Documentary,shark nature documentary,"The Discovery Channel's Shark Week, first broadcast on July 17, 1987, is a weeklong series of feature television programs dedicated to sharks. Held annually, normally in July or August, Shark Week was originally developed to raise awareness and respect for sharks. It is the longest-running cable television programming event in history. Now broadcast in over 72 countries, Shark Week is promoted heavily via social networks like Facebook and Twitter.",Dwayne Johnson,documentary dwayne johnson shark nature documentary the discovery channels shark week first broadcast on july 17 1987 is a weeklong series of feature television programs dedicated to sharks held annually normally in july or august shark week was originally developed to raise awareness and respect for sharks it is the longestrunning cable television programming event in history now broadcast in over 72 countries shark week is promoted heavily via social networks like facebook and twitter,https://image.tmdb.org/t/p/w500/t8FUNX9OY4y6zfxMAigI2rVapzQ.jpg,https://image.tmdb.org/t/p/w500/BZk4Qce4O3I5xf57scqikWoqli.jpg,3.35,1987.0
80230,Black Monday,Comedy Crime,cocaine wall street stockbroker stock market crash 1980s black monday,"Travel back to October 19, 1987 – aka Black Monday, the worst stock market crash in Wall Street history – this is the story of how a group of outsiders took on the blue-blood, old-boys club of Wall Street and ended up crashing the world’s largest financial system, a Lamborghini limousine, Don Henley’s birthday party and the glass ceiling.",Regina Hall Don Cheadle Paul Scheer Casey Wilson Andrew Rannells,comedy crime regina hall don cheadle paul scheer casey wilson andrew rannells cocaine wall street stockbroker stock market crash 1980s black monday travel back to october 19 1987  aka black monday the worst stock market crash in wall street history  this is the story of how a group of outsiders took on the blueblood oldboys club of wall street and ended up crashing the worlds largest financial system a lamborghini limousine don henleys birthday party and the glass ceiling,https://image.tmdb.org/t/p/w500/674abvUEbKzP2kXBWqWT1e3KuBv.jpg,https://image.tmdb.org/t/p/w500/xsQPgvb4ZnqWG0Jq1Z9qZxQBYqp.jpg,,2019.0
125949,We Own This City,Crime Drama,"based on novel or book baltimore, usa police corruption miniseries",The story of the rise and fall of the Baltimore Police Department's Gun Trace Task Force — and the corruption and moral collapse that befell an American city in which the policies of drug prohibition and mass arrest were championed at the expense of actual police work.,Jon Bernthal Wunmi Mosaku Dagmara Domińczyk Jamie Hector Josh Charles,crime drama jon bernthal wunmi mosaku dagmara domińczyk jamie hector josh charles based on novel or book baltimore usa police corruption miniseries the story of the rise and fall of the baltimore police departments gun trace task force  and the corruption and moral collapse that befell an american city in which the policies of drug prohibition and mass arrest were championed at the expense of actual police work,https://image.tmdb.org/t/p/w500/qNOYmU6JYMeu2I0xOX9pgCBOBXi.jpg,https://image.tmdb.org/t/p/w500/36sQKl71WMuuH0KF6SOOlSEIhZb.jpg,3.1,2022.0
1101,My So-Called Life,Drama Comedy,high school friendship family relationships romance coming of age teenage girl school first love teen drama teen social issues,"The life of a 15 year-old high school student, whose angst-ridden journey through adolescence, friendship, parents, and life teaches her what it means to grow up.",Jared Leto Claire Danes Bess Armstrong A.J. Langer Tom Irwin,drama comedy jared leto claire danes bess armstrong aj langer tom irwin high school friendship family relationships romance coming of age teenage girl school first love teen drama teen social issues the life of a 15 yearold high school student whose angstridden journey through adolescence friendship parents and life teaches her what it means to grow up,https://image.tmdb.org/t/p/w500/a2mumQ8QgJ3uDz14P7iwnk4x8mO.jpg,https://image.tmdb.org/t/p/w500/h3amhQbzv9Dn8A22zpxvbRlnLQ7.jpg,3.6,1994.0
2416,Count Duckula,Animation Kids Comedy,transylvania vampire servant duck butler nanny castle vegetarian parody spin off,"Count Duckula is a vegetarian vampire duck, coming into the world as an accident. Unlike his family and ancestors, he has no bloodlust, as when he was reincarnated, blood was omitted and replaced with ketchup.",Jimmy Hibbert David Jason Ruby Wax Brian Trueman Jack May,animation kids comedy jimmy hibbert david jason ruby wax brian trueman jack may transylvania vampire servant duck butler nanny castle vegetarian parody spin off count duckula is a vegetarian vampire duck coming into the world as an accident unlike his family and ancestors he has no bloodlust as when he was reincarnated blood was omitted and replaced with ketchup,https://image.tmdb.org/t/p/w500/jwtVqSf99vBpPlDukW4cDH2UNgb.jpg,https://image.tmdb.org/t/p/w500/6oFkVPUcqHspgqJFE3YCko1GQ5y.jpg,,1988.0
14808,The Real Housewives of New York City,Reality,"new york city housewife manhattan, new york city","A fast-paced reality show that follows several incredibly busy and ambitious Manhattan women. Watch as they balance envious social calendars, challenging careers, and motherhood, with the hustle and bustle of the big city all around.",LuAnn de Lesseps Leah McSweeney Eboni K. Williams Ramona Singer Sonja Morgan,reality luann de lesseps leah mcsweeney eboni k williams ramona singer sonja morgan new york city housewife manhattan new york city a fastpaced reality show that follows several incredibly busy and ambitious manhattan women watch as they balance envious social calendars challenging careers and motherhood with the hustle and bustle of the big city all around,https://image.tmdb.org/t/p/w500/a2h0hTWVw0gFcTJfaH0ncCe2j4w.jpg,https://image.tmdb.org/t/p/w500/wZiSmrW6bynayxbfidBLJP4TpXr.jpg,,2008.0
32200,Criminal Minds: Suspect Behavior,Crime Drama,police spin off crime investigation human behavior criminology police procedural,"Criminal Minds: Suspect Behavior was a short-lived American police procedural drama that aired on CBS. The show debuted in 2011 as a spin-off from the successful Criminal Minds, which had premiered in 2005. This edition's profiling team also worked for the Federal Bureau of Investigation's Behavioral Analysis Unit in Quantico, Virginia. In an April 2010 episode of Criminal Minds, during the show's fifth season, the original team met the new team and worked with them to find a San Francisco serial killer. This episode served as the new series' backdoor pilot.",Forest Whitaker Beau Garrett Richard Schiff Janeane Garofalo Matt Ryan,crime drama forest whitaker beau garrett richard schiff janeane garofalo matt ryan police spin off crime investigation human behavior criminology police procedural criminal minds suspect behavior was a shortlived american police procedural drama that aired on cbs the show debuted in 2011 as a spinoff from the successful criminal minds which had premiered in 2005 this editions profiling team also worked for the federal bureau of investigations behavioral analysis unit in quantico virginia in an april 2010 episode of criminal minds during the shows fifth season the original team met the new team and worked with them to find a san francisco serial killer this episode served as the new series backdoor pilot,https://image.tmdb.org/t/p/w500/g2eFa0rnshPHqBOYZLyOaeh90I0.jpg,https://image.tmdb.org/t/p/w500/24Kr67DhRIDalcRvarQeQ9650RI.jpg,3.7,2011.0
1469,Birds of Prey,Drama Action & Adventure Sci-Fi & Fantasy,superhero villain based on comic interracial relationship supernatural power gotham city,"Huntress, Dinah, Oracle are determined to carry on Batman's fight for justice against the ruthless criminals of New Gotham City.",Dina Meyer Mia Sara Shemar Moore Rachel Skarsten Ashley Scott,drama action  adventure scifi  fantasy dina meyer mia sara shemar moore rachel skarsten ashley scott superhero villain based on comic interracial relationship supernatural power gotham city huntress dinah oracle are determined to carry on batmans fight for justice against the ruthless criminals of new gotham city,https://image.tmdb.org/t/p/w500/gXeFSST0xqy5XNgrbuEaa5BxvDM.jpg,https://image.tmdb.org/t/p/w500/cF5jj9Suhwia8ozAHmjowKAo3Ak.jpg,3.75,2002.0
156935,Lost Ollie,Animation Family Drama,miniseries based on children's book,A patchwork rabbit with floppy ears and fuzzy memories embarks on an epic quest to find his best friend — the young boy he desperately loves.,Tim Blake Nelson Jonathan Groff Jake Johnson Gina Rodriguez Mary J. Blige,animation family drama tim blake nelson jonathan groff jake johnson gina rodriguez mary j blige miniseries based on childrens book a patchwork rabbit with floppy ears and fuzzy memories embarks on an epic quest to find his best friend  the young boy he desperately loves,https://image.tmdb.org/t/p/w500/kwx40ip5Yq24faboIBu3BaICaJa.jpg,https://image.tmdb.org/t/p/w500/rjTVfk97t8yvZ0iGnj0i6xlDmUC.jpg,3.9,2022.0
5084,Kolchak: The Night Stalker,Drama Mystery Sci-Fi & Fantasy,monster news reporter official cover-up,"Kolchak: The Night Stalker is an American television series that aired on ABC during the 1974–1975 season. It featured a fictional Chicago newspaper reporter who investigated mysterious crimes with unlikely causes, particularly those that law enforcement authorities would not follow up. These often involved the supernatural or even science fiction, including fantastic creatures.",Darren McGavin Simon Oakland Jack Grinnage,drama mystery scifi  fantasy darren mcgavin simon oakland jack grinnage monster news reporter official coverup kolchak the night stalker is an american television series that aired on abc during the 19741975 season it featured a fictional chicago newspaper reporter who investigated mysterious crimes with unlikely causes particularly those that law enforcement authorities would not follow up these often involved the supernatural or even science fiction including fantastic creatures,https://image.tmdb.org/t/p/w500/lgP91rWAjgqvA7IzwG3R96sAU8K.jpg,https://image.tmdb.org/t/p/w500/niRHm6S22UN3fes5r11ucp7xPed.jpg,,1974.0
101359,The Secret of Skinwalker Ranch,Reality Documentary,experiment navajo ufo curse paranormal investigation skinwalker,"The investigation of the world’s most mysterious hot spot for UFO and “High Strangeness” phenomena with astrophysicist Dr. Travis Taylor who joins real estate tycoon Brandon Fugal, along with his team of scientists and researchers on Utah’s notorious Skinwalker Ranch. The team utilizes cutting edge technology to investigate the 512-acre property to uncover the possibly “otherworldly” perpetrators behind it all. With everything from mysterious animal deaths to hidden underground workings and possible gateways that open to other dimensions, witness the close encounters that go beyond conventional explanation, as the team risks everything to finally reveal the ultimate secret of Skinwalker Ranch.",Bryant “Dragon” Arnold Erik Bard Travis Taylor Brandon Fugal Tom Winterton,reality documentary bryant dragon arnold erik bard travis taylor brandon fugal tom winterton experiment navajo ufo curse paranormal investigation skinwalker the investigation of the worlds most mysterious hot spot for ufo and high strangeness phenomena with astrophysicist dr travis taylor who joins real estate tycoon brandon fugal along with his team of scientists and researchers on utahs notorious skinwalker ranch the team utilizes cutting edge technology to investigate the 512acre property to uncover the possibly otherworldly perpetrators behind it all with everything from mysterious animal deaths to hidden underground workings and possible gateways that open to other dimensions witness the close encounters that go beyond conventional explanation as the team risks everything to finally reveal the ultimate secret of skinwalker ranch,https://image.tmdb.org/t/p/w500/j8PpovebgIhrt89AQVvkogcX34v.jpg,https://image.tmdb.org/t/p/w500/6gdTUejzzULZFcPWVdITyHmN88X.jpg,,2020.0
10840,Stuart Little: The Animated Series,Animation Family Kids,mouse based on children's book talking to animals animal protagonist,"Stuart Little: The Animated Series is an American animated television series, loosely based on the E. B. White children's book Stuart Little and more based on the live action movie adaptations. It was produced by Red Wagon Productions and Sony Pictures Television for the HBO Family digital cable television channel, and aired for just one 13-episode season in 2003.",Mark Hamill Jeffrey Jones Hugh Laurie Kathy Najimy Carlos Alazraqui,animation family kids mark hamill jeffrey jones hugh laurie kathy najimy carlos alazraqui mouse based on childrens book talking to animals animal protagonist stuart little the animated series is an american animated television series loosely based on the e b white childrens book stuart little and more based on the live action movie adaptations it was produced by red wagon productions and sony pictures television for the hbo family digital cable television channel and aired for just one 13episode season in 2003,https://image.tmdb.org/t/p/w500/ofItTHnAv8WfoIXDM8LNBBi2rVX.jpg,https://image.tmdb.org/t/p/w500/4ImAjW5GNZ7J80czobEBe7QD5nA.jpg,2.85,2003.0
3346,Petticoat Junction,Comedy,hotel sitcom,The Bradley family are proud owners of the Shady Rest Hotel. Kate and her three young daughters do the job of running the hotel.,June Lockhart Edgar Buchanan Lori Saunders Shug Fisher Smiley Burnette,comedy june lockhart edgar buchanan lori saunders shug fisher smiley burnette hotel sitcom the bradley family are proud owners of the shady rest hotel kate and her three young daughters do the job of running the hotel,https://image.tmdb.org/t/p/w500/9FV8B3NssLmjFwZxUFri23opuIl.jpg,https://image.tmdb.org/t/p/w500/dQ7Q2hu3AcYSTiqspbJF9LIANGm.jpg,3.2,1963.0
61828,Detectorists,Comedy,england metal detectorist eccentric sitcom treasure hunter,"The lives of two eccentric metal detectorists, who spend their days plodding along ploughed tracks and open fields, hoping to disturb the tedium by unearthing the fortune of a lifetime.",Toby Jones Gerard Horan Mackenzie Crook Rachael Stirling Sophie Thompson,comedy toby jones gerard horan mackenzie crook rachael stirling sophie thompson england metal detectorist eccentric sitcom treasure hunter the lives of two eccentric metal detectorists who spend their days plodding along ploughed tracks and open fields hoping to disturb the tedium by unearthing the fortune of a lifetime,https://image.tmdb.org/t/p/w500/5BCQaZ8HrLjq6diLsIQxZuzXqiK.jpg,https://image.tmdb.org/t/p/w500/5cstdAjVuXJ66SFQZXpekSqXq6i.jpg,4.1,2014.0
14315,Secret Diary of a Call Girl,Drama Comedy,"london, england sex worker","It's her business doing pleasure with you. A witty and provocative series based on the real-life adventures of a high-class escort. Juggling her own reality with her clients' fantasies can be difficult, but this savvy sweetheart knows every trick in the book, and she's doing it in style.",Lily James Gemma Chan Iddo Goldberg Billie Piper Cherie Lunghi,drama comedy lily james gemma chan iddo goldberg billie piper cherie lunghi london england sex worker its her business doing pleasure with you a witty and provocative series based on the reallife adventures of a highclass escort juggling her own reality with her clients fantasies can be difficult but this savvy sweetheart knows every trick in the book and shes doing it in style,https://image.tmdb.org/t/p/w500/uDr4SM4PRlMDRyfcP3gQrX4En4u.jpg,https://image.tmdb.org/t/p/w500/z8GLoQqVp0gat2kPiGTXzP0jEvr.jpg,3.45,2007.0
66551,The Mick,Comedy,aunt connecticut wealthy housekeeper family sitcom child care spoiled rich kid,"Mackenzie ""Mickey"" Murphy is a hard-living, foul-mouthed, cigarette-smoking woman who moves to affluent Greenwich, CT to raise the spoiled kids of her wealthy sister who fled the country to avoid a federal indictment. She quickly learns what the rest of us already know - other people's children are awful.",Thomas Barbusca Kaitlin Olson Sofia Black-D'Elia Carla Jimenez Scott MacArthur,comedy thomas barbusca kaitlin olson sofia blackdelia carla jimenez scott macarthur aunt connecticut wealthy housekeeper family sitcom child care spoiled rich kid mackenzie mickey murphy is a hardliving foulmouthed cigarettesmoking woman who moves to affluent greenwich ct to raise the spoiled kids of her wealthy sister who fled the country to avoid a federal indictment she quickly learns what the rest of us already know  other peoples children are awful,https://image.tmdb.org/t/p/w500/jwYBohob30EeP1rJJMx9zcWSaGS.jpg,https://image.tmdb.org/t/p/w500/gs0tNsSn0sJy7atOFCl3Im7wGEG.jpg,3.5,2017.0
62317,Botched,Reality,operation beauty plastic surgery surgical operation surgery cosmetic surgery,"In the multi-billion dollar  world of plastic surgery, beauty is in the eye of the beholder... or is it?  For some patients, their quest for ultimate perfection ends in  disastrous results.  World renowned doctors Paul Nassif and Terry  Dubrow — the best of the best and leaders in their field — will be  tasked with some of the most difficult operations of their careers when  they try to reverse the effects of horrendous plastic surgeries.
 ",Terry Dubrow Paul Nassif,"reality terry dubrow paul nassif operation beauty plastic surgery surgical operation surgery cosmetic surgery in the multibillion dollar  world of plastic surgery beauty is in the eye of the beholder or is it  for some patients their quest for ultimate perfection ends in  disastrous results  world renowned doctors paul nassif and terry  dubrow  the best of the best and leaders in their field  will be  tasked with some of the most difficult operations of their careers when  they try to reverse the effects of horrendous plastic surgeries
 ",https://image.tmdb.org/t/p/w500/sBeKZ9kPCWbjX6zfVdHgeVFZDcw.jpg,https://image.tmdb.org/t/p/w500/9b62lyl9sauKHvhHJIdqm4BuTf2.jpg,4.05,2014.0
61749,TableTop,Comedy,board game,A bi-weekly series hosted by geek icon Wil Wheaton where he and a slew of celebrity guests gather to play their favorite tabletop games. Who will win the Trophy of Awesome?,Wil Wheaton,comedy wil wheaton board game a biweekly series hosted by geek icon wil wheaton where he and a slew of celebrity guests gather to play their favorite tabletop games who will win the trophy of awesome,https://image.tmdb.org/t/p/w500/o5twevxgpJDQSuS3PEuJc0btGdz.jpg,https://image.tmdb.org/t/p/w500/jADDizhFi2jgzz2ymAZO1Q0NJ8U.jpg,,2012.0
3219,Murphy Brown,Comedy,journalist sitcom tv news anchor,"Murphy Brown (Candice Bergen) is a recovering alcoholic who returns to the fictional newsmagazine FYI for the first time following a stay at the Betty Ford Clinic residential treatment center. Over 40 and single, she is sharp tongued and hard as nails. In her profession, she is considered one of the boys, having shattered many glass ceilings encountered during her career. Dominating the FYI news magazine, she is portrayed as one of America's hardest-hitting (though not the warmest or more sympathetic) media personalities.",Faith Ford Candice Bergen Lily Tomlin Charles Kimbrough Joe Regalbuto,comedy faith ford candice bergen lily tomlin charles kimbrough joe regalbuto journalist sitcom tv news anchor murphy brown candice bergen is a recovering alcoholic who returns to the fictional newsmagazine fyi for the first time following a stay at the betty ford clinic residential treatment center over 40 and single she is sharp tongued and hard as nails in her profession she is considered one of the boys having shattered many glass ceilings encountered during her career dominating the fyi news magazine she is portrayed as one of americas hardesthitting though not the warmest or more sympathetic media personalities,https://image.tmdb.org/t/p/w500/ex2LHOpvVbuByD1Km4cG4ouQ9Cr.jpg,https://image.tmdb.org/t/p/w500/dilInlWa2MdFxTMZLeHwu7bgrw1.jpg,3.05,1988.0
3976,So You Think You Can Dance,Reality,competition dance competition performance art live performance,"Dancers selected in open auditions across America take part in a rigorous competition designed to best display their talents, training and personalities to a panel of judges and viewers as they strive to win votes and avoid elimination.",Leah Remini JoJo Siwa Matthew Morrison Stephen 'tWitch' Boss Cat Deeley,reality leah remini jojo siwa matthew morrison stephen twitch boss cat deeley competition dance competition performance art live performance dancers selected in open auditions across america take part in a rigorous competition designed to best display their talents training and personalities to a panel of judges and viewers as they strive to win votes and avoid elimination,https://image.tmdb.org/t/p/w500/e4JAJ3UGBmAshXQG69uH9AgnZkp.jpg,https://image.tmdb.org/t/p/w500/4j3TvqwZ3tyxvelmZQRyvNAyDnk.jpg,,2005.0
894,The Prisoner,Drama Sci-Fi & Fantasy Mystery,small town kidnapping trapped orwellian,"After resigning, a secret agent is abducted and taken to what looks like an idyllic village, but is really a bizarre Kafkaesque prison. His warders demand information. He gives them nothing, but only tries to escape.",Patrick McGoohan Fenella Fielding,drama scifi  fantasy mystery patrick mcgoohan fenella fielding small town kidnapping trapped orwellian after resigning a secret agent is abducted and taken to what looks like an idyllic village but is really a bizarre kafkaesque prison his warders demand information he gives them nothing but only tries to escape,https://image.tmdb.org/t/p/w500/vZ3rUuEkJqL4Ct3f1AZiXizK4CD.jpg,https://image.tmdb.org/t/p/w500/4rLZT9dg8xlMmfcAZIFyqXF7zXr.jpg,3.65,1967.0
33301,Franklin & Bash,Drama Comedy,male friendship lawyer law firm dramedy legal drama legal,"When they're not hanging out at their favorite hot dog stand pontificating on what they'd go through to enjoy a night with their favorite female celebrities, Jared Franklin and Peter Bash are chasing down their latest clients...sometimes literally. With business cards in hand, they're ready to nab a client within seconds after a car accident, arrest for solicitation or any other incident where their legal services may be needed. Once in the courtroom, they show their flair for the dramatic and the shocking.",Malcolm McDowell Breckin Meyer Mark-Paul Gosselaar Toni Trucks Reed Diamond,drama comedy malcolm mcdowell breckin meyer markpaul gosselaar toni trucks reed diamond male friendship lawyer law firm dramedy legal drama legal when theyre not hanging out at their favorite hot dog stand pontificating on what theyd go through to enjoy a night with their favorite female celebrities jared franklin and peter bash are chasing down their latest clientssometimes literally with business cards in hand theyre ready to nab a client within seconds after a car accident arrest for solicitation or any other incident where their legal services may be needed once in the courtroom they show their flair for the dramatic and the shocking,https://image.tmdb.org/t/p/w500/so3xbOsAcG5lkxgfRjHbTFkXxM0.jpg,https://image.tmdb.org/t/p/w500/unl2ZNBSUhu0gHLPRH31QAyxl2i.jpg,4.1,2011.0
12584,Tin Man,Action & Adventure Sci-Fi & Fantasy,mystic miniseries fantasy world,"The miniseries is a continuation of the classic story The Wonderful Wizard of Oz, with science fiction and additional fantasy elements added. It focuses on the adventures of a small-town waitress named DG who is pulled into a magical realm called the O.Z., ruled by the tyrannical sorceress Azkadellia. Together with her companions Glitch, Raw, and Cain, DG journeys to uncover her lost memories, find her true parents, and foil Azkadellia's plot to trap the O.Z. in eternal darkness.",Neal McDonough Zooey Deschanel Kathleen Robertson Richard Dreyfuss Raoul Max Trujillo,action  adventure scifi  fantasy neal mcdonough zooey deschanel kathleen robertson richard dreyfuss raoul max trujillo mystic miniseries fantasy world the miniseries is a continuation of the classic story the wonderful wizard of oz with science fiction and additional fantasy elements added it focuses on the adventures of a smalltown waitress named dg who is pulled into a magical realm called the oz ruled by the tyrannical sorceress azkadellia together with her companions glitch raw and cain dg journeys to uncover her lost memories find her true parents and foil azkadellias plot to trap the oz in eternal darkness,https://image.tmdb.org/t/p/w500/9skg8ZHkiYVTJ4AbGaivfv45G6y.jpg,https://image.tmdb.org/t/p/w500/uQP0lW2cJkwnsZmxIWeqMt3iFSX.jpg,,2007.0
93660,A Little Late with Lilly Singh,Comedy Talk,talk show late night,"The comedian, actress, social media sensation, producer and author of ""How to Be a Bawse: A Guide to Conquering Life,"" Lilly Singh brings her unique perspective to late night as she hosts celebrity interviews, talks current events, performs musical and sketch comedy, plays games, and more.",Lilly Singh,comedy talk lilly singh talk show late night the comedian actress social media sensation producer and author of how to be a bawse a guide to conquering life lilly singh brings her unique perspective to late night as she hosts celebrity interviews talks current events performs musical and sketch comedy plays games and more,https://image.tmdb.org/t/p/w500/1o8OOaHP4JTKCSDDgsBrkRZVA1O.jpg,https://image.tmdb.org/t/p/w500/lZbSA0xExNp6XabNa5Hqwab9th5.jpg,3.55,2019.0
88166,I Know This Much Is True,Drama,sacrifice forgiveness brotherhood childhood trauma tragedy betrayal,"The parallel lives of identical twin brothers Dominick and Thomas Birdsey in an epic story of betrayal, sacrifice and forgiveness set against the backdrop of 20th century America.",Kathryn Hahn Mark Ruffalo Melissa Leo Rob Huebel Archie Panjabi,drama kathryn hahn mark ruffalo melissa leo rob huebel archie panjabi sacrifice forgiveness brotherhood childhood trauma tragedy betrayal the parallel lives of identical twin brothers dominick and thomas birdsey in an epic story of betrayal sacrifice and forgiveness set against the backdrop of 20th century america,https://image.tmdb.org/t/p/w500/upeAwPo1Skwovo5MQInsX2N0gJp.jpg,https://image.tmdb.org/t/p/w500/YIxBXMVqEb6KdqHHB7636Gc9yr.jpg,3.2,2020.0
87382,Ramy,Comedy Drama,muslim american self exploration,"Ramy, the son of Egyptian immigrants, is on a spiritually conflicting journey in his New Jersey neighborhood, pulled between his Muslim community that thinks life is a constant test, his millennial friends who think life is full of endless possibilities, and a God who's always watching.",Hiam Abbass May Calamawy Amr Waked Laith Nakli Mo Amer,comedy drama hiam abbass may calamawy amr waked laith nakli mo amer muslim american self exploration ramy the son of egyptian immigrants is on a spiritually conflicting journey in his new jersey neighborhood pulled between his muslim community that thinks life is a constant test his millennial friends who think life is full of endless possibilities and a god whos always watching,https://image.tmdb.org/t/p/w500/1BWoA3zIfTameIGFZNFZYSyFB5e.jpg,https://image.tmdb.org/t/p/w500/jLcqrUMhDPLwauYEWn4GiqQAKri.jpg,3.6,2019.0
553,Dungeons & Dragons,Animation Sci-Fi & Fantasy Comedy Action & Adventure Kids,dragon unicorn fantasy world wizard warrior,Six friends are transported into the Dungeons & Dragons realm and must try to find a way home with the help of their guide 'Dungeon Master'.,Frank Welker Adam Rich Willie Aames Don Most,animation scifi  fantasy comedy action  adventure kids frank welker adam rich willie aames don most dragon unicorn fantasy world wizard warrior six friends are transported into the dungeons  dragons realm and must try to find a way home with the help of their guide dungeon master,https://image.tmdb.org/t/p/w500/8SjMNAvP5IR6Fi1ubS89enmqele.jpg,https://image.tmdb.org/t/p/w500/bDr75zAjATHLct57c1OKM3g3Bt5.jpg,,1983.0
2023,Countryfile,Documentary News,wildlife nature,"The people, places and stories making news in the British countryside.",John Craven,documentary news john craven wildlife nature the people places and stories making news in the british countryside,https://image.tmdb.org/t/p/w500/18tR8DX1DRHp6HfLF53BDgwyFYy.jpg,https://image.tmdb.org/t/p/w500/jQBcjYlS4j80Stmlidm0glv8q3a.jpg,,1988.0
4599,"Yes, Dear",Comedy,family sitcom living with sibling,"A comedy about two young couples and their outrageously contrasting views on parenting. Greg and Kim Warner struggle on a daily basis to become perfect at the job. Kim is a neurotic, stay-at-home mother, and although her husband, Greg, is a success in his career, his more difficult job is keeping his wife calm as they raise their two young children. While Kim is determined to be the perfect mother and perfect wife and to raise the perfect children, her sister, Christine Hughes, a very down-to-earth mother of two, continually reminds her that life will never be perfect. Christine's husband, Jimmy, often feels compelled to share with his brother-in-law his philosophy about being a husband and a parent while still remaining a man.",Jean Louisa Kelly Mike O'Malley Liza Snyder Anthony Clark,comedy jean louisa kelly mike omalley liza snyder anthony clark family sitcom living with sibling a comedy about two young couples and their outrageously contrasting views on parenting greg and kim warner struggle on a daily basis to become perfect at the job kim is a neurotic stayathome mother and although her husband greg is a success in his career his more difficult job is keeping his wife calm as they raise their two young children while kim is determined to be the perfect mother and perfect wife and to raise the perfect children her sister christine hughes a very downtoearth mother of two continually reminds her that life will never be perfect christines husband jimmy often feels compelled to share with his brotherinlaw his philosophy about being a husband and a parent while still remaining a man,https://image.tmdb.org/t/p/w500/bEcwkwonvM9OSnfYFtOmhRFHuoZ.jpg,https://image.tmdb.org/t/p/w500/k1V2SmjkSO0eryZPEZtKmcHG0yS.jpg,3.45,2000.0
96450,Miss Scarlet and the Duke,Drama Mystery Crime,"london, england detective detective inspector investigation period drama criminal investigation female detective detective agency costume drama victorian era","When Eliza Scarlet’s father dies, he leaves her penniless, but she resolves to continue his detective agency. To operate in a male-dominated world, though, she needs a partner... step forward a detective known as the Duke. Eliza and The Duke strike up a mismatched, fiery relationship as they team up to solve crime in the murkiest depths of 1880’s London.",Kate Phillips Stuart Martin Ansu Kabia Cathy Belton,drama mystery crime kate phillips stuart martin ansu kabia cathy belton london england detective detective inspector investigation period drama criminal investigation female detective detective agency costume drama victorian era when eliza scarlets father dies he leaves her penniless but she resolves to continue his detective agency to operate in a maledominated world though she needs a partner step forward a detective known as the duke eliza and the duke strike up a mismatched fiery relationship as they team up to solve crime in the murkiest depths of 1880s london,https://image.tmdb.org/t/p/w500/3mSR6l1TaXVaW02DDrqM3JNnGCC.jpg,https://image.tmdb.org/t/p/w500/w4VuHkyEwnzfYYqvITO8jh6BXiO.jpg,2.7,2020.0
92926,Criminal: UK,Crime Drama,police investigator criminal interrogation detectives,"Within the walls of an interrogation room, London investigators question suspects accused of grievous crimes until the truth comes to light.",Lee Ingleby Shubham Saraf Katherine Kelly Rochenda Sandall,crime drama lee ingleby shubham saraf katherine kelly rochenda sandall police investigator criminal interrogation detectives within the walls of an interrogation room london investigators question suspects accused of grievous crimes until the truth comes to light,https://image.tmdb.org/t/p/w500/bfsLO69G3ly9OyPlUxWFxgjbrLt.jpg,https://image.tmdb.org/t/p/w500/35ZQohaDwdsH2gENC9Mnldl4xK2.jpg,3.75,2019.0
96129,Don't F**k with Cats: Hunting an Internet Killer,Documentary Crime,police cat amateur detective video surveillance murder internet murderer cruelty killer evil narcissism murder investigation,A group of online justice seekers track down a guy who posted a video of him killing kittens.,Deanna Thompson John Green,documentary crime deanna thompson john green police cat amateur detective video surveillance murder internet murderer cruelty killer evil narcissism murder investigation a group of online justice seekers track down a guy who posted a video of him killing kittens,https://image.tmdb.org/t/p/w500/Crc4XkhLddMTNJfj1iLca0w1Bb.jpg,https://image.tmdb.org/t/p/w500/5B5hpcQ4hc6ywi1MiauLhs4liem.jpg,,2019.0
39702,House of Lies,Comedy Drama,greed workplace breaking the fourth wall co-workers relationship consultant,"Charming, fast talking Marty Kaan and his crack team of management consultants know how to play the corporate game better than anyone, by using every dirty trick in the book to woo powerful CEOs and close huge deals. In the board rooms, barrooms, and bedrooms of the power elite, corruption is business as usual and everyone's out for themselves first. Nothing is sacred in this scathing, irreverent satire of corporate America today.",Kristen Bell Don Cheadle Ben Schwartz Glynn Turman Josh Lawson,comedy drama kristen bell don cheadle ben schwartz glynn turman josh lawson greed workplace breaking the fourth wall coworkers relationship consultant charming fast talking marty kaan and his crack team of management consultants know how to play the corporate game better than anyone by using every dirty trick in the book to woo powerful ceos and close huge deals in the board rooms barrooms and bedrooms of the power elite corruption is business as usual and everyones out for themselves first nothing is sacred in this scathing irreverent satire of corporate america today,https://image.tmdb.org/t/p/w500/9OXnuW1xJhx4nnUnmtV4904zSs5.jpg,https://image.tmdb.org/t/p/w500/aSzXqpClbB4rNvE5Ck2FXpp07d8.jpg,3.55,2012.0
